,Finance Boom,Suppose I Do,Chalice Well,Im Over Dancing,Its My Turn,Refreshing,Upforthechallenge,Wango Award,Zoom Torino
10-01-2023 12:07:14.578593,"(10.0, 11.5, 11.166666666666666)","(10.0, 13.0, 11.857142857142858)","(5.5, 8.8, 8.28)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.963157894736842)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:15.813627,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.28)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:16.992992,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.28)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:18.375757,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.28)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:19.725922,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.28)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:21.045717,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.333333333333332)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:22.454909,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.6, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:23.755491,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:25.042081,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:26.243628,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:27.506073,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:28.714544,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:30.163408,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.285714285714285)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:31.286550,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:32.474520,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:33.703916,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:35.033691,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:36.527477,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:37.750366,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:39.004177,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:40.234211,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.375)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9705882352941178)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:41.408756,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:42.669028,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:44.046778,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:45.316311,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:46.519131,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:47.692679,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:48.975458,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:50.250013,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:51.541449,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:52.827043,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:54.080409,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:55.307110,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:56.448429,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:57.660648,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:07:58.852711,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:00.110067,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:01.316817,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:02.513707,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:03.767803,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:04.947954,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:06.215683,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 11.916666666666666)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:07.560585,"(10.0, 11.5, 11.38888888888889)","(10.0, 13.0, 12.235294117647058)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:08.793510,"(10.0, 11.5, 11.38888888888889)","(10.0, 12.5, 12.086206896551724)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:10.116479,"(10.0, 11.5, 11.38888888888889)","(10.0, 12.5, 12.02)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 13.432291666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.4)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.9972677595628414)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:11.292428,"(10.0, 11.5, 11.38888888888889)","(10.0, 12.5, 12.02)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.791666666666666)","(3.5, 4.3, 4.1385964912280695)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.992857142857143)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:12.674582,"(10.0, 12.0, 11.6)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.791666666666666)","(3.5, 4.3, 4.1536585365853655)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.992857142857143)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:14.089645,"(10.0, 12.0, 11.9)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:15.546587,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:16.714339,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:17.818378,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:19.054183,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:20.198621,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:21.398650,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.5, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:22.653126,"(10.0, 12.5, 11.642857142857142)","(10.0, 12.0, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.156410256410256)","(5.0, 7.8, 7.275)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:23.881521,"(10.0, 12.0, 11.25)","(10.0, 12.0, 11.7)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.0, 13.5)","(3.5, 4.3, 4.2176470588235295)","(5.0, 7.8, 7.476923076923077)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:25.103934,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.9)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.203703703703704)","(5.0, 7.8, 7.476923076923077)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:26.427326,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.203703703703704)","(5.0, 7.8, 7.1)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:27.566062,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.203703703703704)","(5.0, 7.8, 7.1)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:28.843404,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.266666666666666)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.8, 7.199999999999999)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:30.444464,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.6, 7.066666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:31.762137,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.6, 7.0)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:33.049277,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.6, 7.0)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:34.364270,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.6, 7.0)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:35.713191,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.6, 7.0)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:36.885754,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:38.019159,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:39.147122,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:40.249047,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:41.417852,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:42.603125,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:43.792881,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:45.019036,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
10-01-2023 12:08:46.293224,"(10.0, 12.0, 11.0)","(10.0, 12.5, 11.653846153846153)","(5.5, 8.8, 8.32)","(10.0, 14.5, 12.826530612244898)","(3.5, 4.3, 4.207142857142857)","(5.0, 7.4, 7.026666666666666)","(101.0, 200.0, 140.0)","(3.4, 4.0, 3.993478260869565)","(51.0, 550.0, 508.5185185185185)"
